#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
E.coli and Shigella,upec-3,,PDT000042502.1,2014-11-13T19:18:59Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802119,GCA_000777375.1,"aadA1,blaCTX-M-14,blaEC,blaTEM-1,dfrA1,sat2,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,upec-29,,PDT000042503.1,2014-11-13T19:19:18Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802118,GCA_000777395.1,"aph(3'')-Ib,blaEC,blaTEM-1,catA1,dfrA17",PDG000000004.1583
E.coli and Shigella,upec-289,,PDT000042504.1,2014-11-13T19:19:31Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802117,GCA_000777415.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,upec-288,,PDT000042505.1,2014-11-13T19:19:47Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802116,GCA_000777435.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-287,,PDT000042506.1,2014-11-13T19:19:56Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802115,GCA_000777455.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,upec-286,,PDT000042507.1,2014-11-13T19:20:06Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802114,GCA_000777475.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,sat2,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-285,,PDT000042508.1,2014-11-13T19:20:23Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802113,GCA_000777495.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-284,,PDT000042509.1,2014-11-13T19:20:34Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802112,GCA_000777515.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-282,,PDT000042510.1,2014-11-13T19:20:50Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802110,GCA_000777535.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-281,,PDT000042511.1,2014-11-13T19:20:58Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802109,GCA_000777555.1,"aac(3)-IId,blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-28,,PDT000042512.1,2014-11-13T19:21:17Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802107,GCA_000777585.1,"blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-277,,PDT000042513.1,2014-11-13T19:21:37Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802104,GCA_000777605.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-276,,PDT000042514.1,2014-11-13T19:21:51Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802103,GCA_000777625.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-274,,PDT000042515.1,2014-11-13T19:22:21Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802101,GCA_000777655.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-273,,PDT000042516.1,2014-11-13T19:22:34Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802100,GCA_000777675.1,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,upec-271,,PDT000042517.1,2014-11-13T19:23:05Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802099,GCA_000777695.1,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-269,,PDT000042518.1,2014-11-13T19:23:15Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802096,GCA_000777735.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-266,,PDT000042519.1,2014-11-13T19:24:24Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802093,GCA_000777815.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-265,,PDT000042520.1,2014-11-13T19:24:37Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802092,GCA_000777835.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,upec-259,,PDT000042523.1,2014-11-13T19:25:41Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802085,GCA_000777945.1,"aac(3)-IId,blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-258,,PDT000042524.1,2014-11-13T19:26:06Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802084,GCA_000777975.1,"blaEC-5,blaTEM-1,sul2",PDG000000004.1583
E.coli and Shigella,upec-256,,PDT000042525.1,2014-11-13T19:26:22Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802082,GCA_000777995.1,"aadA5,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,upec-257,,PDT000042526.1,2014-11-13T19:26:35Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,PDS000039843.10,28,34,SAMN02802083,GCA_000778015.1,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,mph(A),sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,upec-255,,PDT000042527.1,2014-11-13T19:26:44Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802081,GCA_000778035.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-254,,PDT000042528.1,2014-11-13T19:26:58Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802080,GCA_000778055.1,"blaEC,blaTEM-1,catA1,sul2",PDG000000004.1583
E.coli and Shigella,upec-253,,PDT000042529.1,2014-11-13T19:27:09Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802079,GCA_000778075.1,"blaEC-5,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-251,,PDT000042530.1,2014-11-13T19:27:25Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802077,GCA_000778095.1,"blaEC-5,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-250,,PDT000042531.1,2014-11-13T19:27:37Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802076,GCA_000778105.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA5,sul2",PDG000000004.1583
E.coli and Shigella,upec-248,,PDT000042533.1,2014-11-13T19:28:13Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802073,GCA_000778175.1,"aac(3)-IId,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-244,,PDT000042534.1,2014-11-13T19:28:41Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802069,GCA_000778215.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-243,,PDT000042535.1,2014-11-13T19:28:52Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802068,GCA_000778235.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-239,,PDT000042536.1,2014-11-13T19:29:17Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802063,GCA_000778275.1,"aadA1,blaEC,dfrA1,sat2",PDG000000004.1583
E.coli and Shigella,upec-24,,PDT000042537.1,2014-11-13T19:29:31Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802064,GCA_000778285.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-238,,PDT000042538.1,2014-11-13T19:29:42Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802062,GCA_000778315.1,"aadA5,blaEC,dfrA17,sul2",PDG000000004.1583
E.coli and Shigella,upec-237,,PDT000042539.1,2014-11-13T19:29:54Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802061,GCA_000778335.1,"blaEC-5,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-236,,PDT000042540.1,2014-11-13T19:30:08Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802060,GCA_000778355.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-235,,PDT000042541.1,2014-11-13T19:30:21Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802059,GCA_000778375.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-233,,PDT000042542.1,2014-11-13T19:30:30Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802057,GCA_000778395.1,"aph(3'')-Ib,aph(6)-Id,blaEC,dfrA14,sul2",PDG000000004.1583
E.coli and Shigella,upec-232,,PDT000042543.1,2014-11-13T19:30:39Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802056,GCA_000778415.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,upec-230,,PDT000042544.1,2014-11-13T19:30:52Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802054,GCA_000778435.1,"aadA1,blaEC-5,blaTEM-1,dfrA1,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,upec-209,,PDT000042545.1,2014-11-13T20:01:43Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802030,GCA_000778465.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA14,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,upec-212,,PDT000042547.1,2014-11-13T20:02:09Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802034,GCA_000778475.1,"blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-207,,PDT000042546.1,2014-11-13T20:01:57Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802028,GCA_000778485.1,"aadA2,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA12,mph(A),qacEdelta1,sul1,sul2",PDG000000004.1583
E.coli and Shigella,upec-205,,PDT000042548.1,2014-11-13T20:02:28Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802026,GCA_000778545.1,"aadA5,blaEC,dfrA17,sul2",PDG000000004.1583
E.coli and Shigella,upec-208,,PDT000042549.1,2014-11-13T20:02:39Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802029,GCA_000778565.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-211,,PDT000042550.1,2014-11-13T20:03:01Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802033,GCA_000778585.1,"aadA1,blaCMY-2,blaEC,dfrA1,sat2,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,upec-22,,PDT000042551.1,2014-11-13T20:03:33Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802042,GCA_000778635.1,"blaEC,catA1",PDG000000004.1583
E.coli and Shigella,upec-226,,PDT000042552.1,2014-11-13T20:03:56Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802049,GCA_000778685.1,"aadA2,blaEC,blaTEM-1,catA1,dfrA12,mph(A),qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-220,,PDT000042553.1,2014-11-13T20:04:13Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802043,GCA_000778705.1,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-219,,PDT000042554.1,2014-11-13T20:04:57Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802041,GCA_000778725.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-213,,PDT000042557.1,2014-11-13T20:05:42Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802035,GCA_000778785.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-228,,PDT000042558.1,2014-11-13T20:05:52Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802051,GCA_000778815.1,"blaEC,qacE,sul1",PDG000000004.1583
E.coli and Shigella,upec-221,,PDT000042559.1,2014-11-13T20:06:51Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802044,GCA_000778895.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-227,,PDT000042561.1,2014-11-13T20:07:13Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,PDS000002968.13,23,21,SAMN02802050,GCA_000778935.1,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-225,,PDT000042562.1,2014-11-13T20:07:23Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802048,GCA_000778955.1,blaEC,PDG000000004.1583
E.coli and Shigella,blood-10-1009,,PDT000042564.1,2014-11-13T20:07:53Z,USA: Pacific Northwest,blood from patient with bacteremia,clinical,Homo sapiens,,,,SAMN02801879,GCA_000779005.1,"aac(3)-IId,aadA5,blaEC,blaTEM-1,dfrA17,erm(B),mph(A),qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-101,,PDT000042566.1,2014-11-13T20:08:20Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801911,GCA_000779055.1,blaEC,PDG000000004.1583
E.coli and Shigella,blood-2011-0141,,PDT000042567.1,2014-11-13T20:08:26Z,USA: Pacific Northwest,blood from patient with bacteremia,clinical,Homo sapiens,,,,SAMN02801897,GCA_000779075.1,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-104,blaEC,sul2",PDG000000004.1583
E.coli and Shigella,upec-100,,PDT000042572.1,2014-11-13T20:09:44Z,USA: Pacific Northwest,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801910,GCA_000779215.1,"aadA1,blaEC,blaTEM-1,dfrA1,qacEdelta1,sat2,sul1",PDG000000004.1583
E.coli and Shigella,upec-201,,PDT000042573.1,2014-11-13T20:10:46Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802022,GCA_000779255.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-202,,PDT000042576.1,2014-11-13T20:11:24Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802023,GCA_000779295.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,upec-200,,PDT000042577.1,2014-11-13T20:11:40Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802021,GCA_000779335.1,"aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,sat2,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-2,,PDT000042579.1,2014-11-13T20:12:29Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802019,GCA_000779395.1,"aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,blaTEM-1,catA1,catB3",PDG000000004.1583
E.coli and Shigella,upec-197,,PDT000042580.1,2014-11-13T20:12:41Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802016,GCA_000779425.1,"blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,blood-10-1365,,PDT000042581.1,2014-11-13T20:13:03Z,USA: Pacific Northwest,blood from patient with bacteremia,clinical,Homo sapiens,,,,SAMN02801887,GCA_000779455.1,"blaEC-5,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-196,,PDT000042582.1,2014-11-13T20:13:13Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802015,GCA_000779475.1,blaEC,PDG000000004.1583
E.coli and Shigella,blood-11-0041,,PDT000042583.1,2014-11-13T20:13:27Z,USA: Pacific Northwest,blood from patient with bacteremia,clinical,Homo sapiens,,,,SAMN02801893,GCA_000779495.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-195,,PDT000042584.1,2014-11-13T20:13:41Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802014,GCA_000779515.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,upec-193,,PDT000042585.1,2014-11-13T20:13:53Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802012,GCA_000779545.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA1,qacEdelta1,sul1,sul2",PDG000000004.1583
E.coli and Shigella,upec-189,,PDT000042588.1,2014-11-13T20:14:50Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802007,GCA_000779565.1,"aac(3)-IId,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-19,dfrA14,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-186,,PDT000042586.1,2014-11-13T20:14:25Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802004,GCA_000779585.1,blaEC,PDG000000004.1583
E.coli and Shigella,blood-10-1386,,PDT000042587.1,2014-11-13T20:14:39Z,USA: Pacific Northwest,blood from patient with bacteremia,clinical,Homo sapiens,,,,SAMN02801888,GCA_000779615.1,"blaEC-5,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-188,,PDT000042589.1,2014-11-13T20:15:09Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802006,GCA_000779635.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-187,,PDT000042591.1,2014-11-13T20:15:32Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802005,GCA_000779675.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-185,,PDT000042592.1,2014-11-13T20:15:45Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802003,GCA_000779695.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA5,sul2",PDG000000004.1583
E.coli and Shigella,upec-184,,PDT000042593.1,2014-11-13T20:15:58Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802002,GCA_000779715.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-182,,PDT000042595.1,2014-11-13T20:16:25Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02802000,GCA_000779735.1,"aac(3)-IId,aadA2,blaEC,blaTEM-1,catA1,dfrA12,erm(B),mph(A),qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,upec-181,,PDT000042597.1,2014-11-13T20:16:50Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801999,GCA_000779795.1,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA14,sul2",PDG000000004.1583
E.coli and Shigella,upec-180,,PDT000042598.1,2014-11-13T20:17:00Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801998,GCA_000779815.1,"blaEC-5,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-179,,PDT000042599.1,2014-11-13T20:17:12Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801996,GCA_000779835.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-176,,PDT000042601.1,2014-11-13T20:17:52Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801993,GCA_000779895.1,"aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-175,,PDT000042602.1,2014-11-13T20:18:02Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801992,GCA_000779915.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-173,,PDT000042604.1,2014-11-13T20:18:29Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801990,GCA_000779955.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-172,,PDT000042606.1,2014-11-13T20:18:51Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801989,GCA_000779995.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-171,,PDT000042607.1,2014-11-13T20:19:01Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801988,GCA_000780015.1,"aac(3)-IId,blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-170,,PDT000042608.1,2014-11-13T20:19:12Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801987,GCA_000780035.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-169,,PDT000042610.1,2014-11-13T20:19:51Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801985,GCA_000780095.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-166,,PDT000042611.1,2014-11-13T20:20:02Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801982,GCA_000780115.1,"aadA1,blaEC,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,upec-162,,PDT000042612.1,2014-11-13T20:20:21Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801978,GCA_000780135.1,"aac(3)-IId,blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,upec-161,,PDT000042613.1,2014-11-13T20:20:32Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801977,GCA_000780155.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-159,,PDT000042614.1,2014-11-13T20:20:45Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801974,GCA_000780175.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-158,,PDT000042615.1,2014-11-13T20:21:06Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801973,GCA_000780195.1,"blaEC,blaTEM-1,tet(B)",PDG000000004.1583
E.coli and Shigella,upec-157,,PDT000042616.1,2014-11-13T20:21:27Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801972,GCA_000780215.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-156,,PDT000042617.1,2014-11-13T20:21:36Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801971,GCA_000780235.1,blaEC,PDG000000004.1583
E.coli and Shigella,blood-11-0031,,PDT000042619.1,2014-11-13T20:22:16Z,USA: Pacific Northwest,blood from patient with bacteremia,clinical,Homo sapiens,,,,SAMN02801892,GCA_000780275.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-155,,PDT000042620.1,2014-11-13T20:22:30Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801970,GCA_000780295.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA14,mph(A),sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,upec-154,,PDT000042621.1,2014-11-13T20:22:44Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801969,GCA_000780315.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-153,,PDT000042622.1,2014-11-13T20:22:57Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801968,GCA_000780335.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-151,,PDT000042623.1,2014-11-13T20:23:10Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801966,GCA_000780355.1,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA5,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,blood-11-0067,,PDT000042625.1,2014-11-13T20:23:43Z,USA: Pacific Northwest,blood from patient with bacteremia,clinical,Homo sapiens,,,,SAMN02801894,GCA_000780395.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA17,qacE,sul1,sul2",PDG000000004.1583
E.coli and Shigella,upec-150,,PDT000042626.1,2014-11-13T20:23:51Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801965,GCA_000780415.1,blaEC,PDG000000004.1583
E.coli and Shigella,upec-15,,PDT000042627.1,2014-11-13T20:24:01Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801964,GCA_000780435.1,"blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,blood-11-0068,,PDT000042628.1,2014-11-13T20:24:13Z,USA: Pacific Northwest,blood from patient with bacteremia,clinical,Homo sapiens,,,,SAMN02801895,GCA_000780455.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,upec-149,,PDT000042629.1,2014-11-13T20:24:28Z,USA: WA,patient with urinary tract infection,clinical,Homo sapiens,,,,SAMN02801963,GCA_000780475.1,"aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,sul2,tet(B)",PDG000000004.1583
